Semana,Ciudad,Marca,Store ID,Store Name,Cocina,Avg RTWT (limpio),Current Size (m),Final Size (m)
4/5/2026,Medellín,La Brasa Roja - Turbo,CO900405533,La Brasa Roja Laureles - Turbo,Laureles,,2400.0,2400.0
4/5/2026,Medellín,Cali Mio Express - Turbo,CO900384537,Cali Mio Express Turbo Laureles,Laureles,,2400.0,2400.0
4/5/2026,Medellín,Pret Sandwich Bistro - Turbo,CO900472665,Pret Sandwich Bistro Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,The Crunch Pizza - Turbo,CO900416184,The Crunch Laureles - Turbo,Laureles,,2400.0,2400.0
4/5/2026,Medellín,Acpm Corrientazo - Turbo,CO900473538,Acpm Corrientazo Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Green House Fd - Turbo,CO900481563,Green House Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,The Breakfast Club - Turbo,CO900475282,The Breakfast Club Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,la Cuadra Desayunos Caseros - Turbo,CO900473693,la Cuadra Desayunos Caseros Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Get Smashed Burgers - Turbo,CO900416436,Get Smash Laureles - Turbo,Laureles,,2400.0,2400.0
4/5/2026,Medellín,Foodology Court - Turbo,CO900473568,Foodology Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Desayunos de la Abuela - Turbo,CO900472678,Desayunos de la Abuela Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Honest Food Fdl - Turbo,CO900475460,Honest Food Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Cacerola - Turbo,CO900472657,Cacerola - Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,la Panquequeria - Turbo,CO900482233,La Panquequería Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,la Panquequeria - Turbo,CO900482240,La Panquequería Laureles - Turbo,Laureles,,2400.0,2400.0
4/5/2026,Medellín,Numa Cocina Mediterranea - Turbo,CO900463756,Cocina Mediterranea Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,Vicio - Turbo,CO900428425,Vicio Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,House Of Salads - Turbo,CO900476072,House Of Salads Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Green House Fd - Turbo,CO900481562,Green House Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Bottaniko - Turbo,CO900472879,Bottaniko - Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Mr Beast Burger - Turbo,CO900428939,Mr Beast Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Numa Cocina Mediterranea - Turbo,CO900463749,Cocina Mediterranea Laureles - Turbo,Laureles,,2400.0,2400.0
4/5/2026,Medellín,la Panquequeria - Turbo,CO900482234,La Panquequería Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Señor Burrito. - Turbo,CO900473588,Señor Burrito Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Local Cocina Consciente - Turbo,CO900477098,Local - Cocina Consciente Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Alba Vegetarian - Turbo,CO900472648,Alba Vegetarian - Envigado Carrera 42 #40C 301 - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Get Smashed Burgers - Turbo,CO900473575,Get Smashed Burgers Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Mañanero Diario - Turbo,CO900475201,Mañanero Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Dembow - Turbo,CO900473652,Dembow - Envigado - Turbo Carrera 42 #40c Sur-29,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Ñamgucheria Sandwiches - Turbo,CO900473583,Ñamguchería Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Almuerzos D´la Casa - Turbo,CO900483393,Almuerzos D´la Casa - Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Get Smashed Burgers - Turbo,CO900416437,Get Smash Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,Que Chicken By Robegrill - Turbo,CO900424250,Qué Chicken Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,Monteverde - Turbo,CO900476068,Monteverde Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,The Crunch Pizza - Turbo,CO900416183,The Crunch Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,Selvatiko. - Turbo,CO900472669,Selvatiko. Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Numa Cocina Mediterranea - Turbo,CO900476059,Cocina Mediterranea Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Cinnabon - Turbo,CO900475802,Cinnabon Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Desayuno Mi Tierrita - Turbo,CO900473557,Desayuno Mi Tierrita Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Doritos Locos By Dorito - Turbo,CO900473564,Doritos Locos By Dorito Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Medellín,Local Cocina Consciente - Turbo,CO900481557,Local - Cocina Consciente Manila - Turbo,Manila,,2400.0,2400.0
4/5/2026,Medellín,Burrito Cantina - Turbo,CO900473551,Burrito Cantina Envigado - Turbo,Envigado,,2400.0,2400.0
4/5/2026,Pereira,Burger Lane - Turbo,CO900442994,Burger Lane Pereira - Turbo,Otra,,1000,1000.0
4/5/2026,Bogotá,Burrito Cantina - Turbo,CO900488277,Burrito Cantina Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Doritos Locos By Dorito - Turbo,CO900488774,Doritosclocos By Doritos Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900488968,Numa Cocina Mediterranea Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Monteverde - Turbo,CO900489032,Monteverde Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Desayuno Mi Tierrita - Turbo,CO900488770,Desayuno Mi Tierrita Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900488269,Acpm Corrientazo Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900488283,Desayunos de la Abuela Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,The Breakfast Club - Turbo,CO900489002,The Breakfast Club Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900488956,la Cuadra Desayunos Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Selvatiko. - Turbo,CO900488992,Selvatiko Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Frost By Oreo - Turbo,CO900488841,Frost By Oreo Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Foodology Court - Turbo,CO900488781,Foodology Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Green House Fd - Turbo,CO900488845,Green House Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900488270,Alba Vegetarian Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Señor Burrito. - Turbo,CO900488996,Señor Burrito Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900488966,Mr Beast Burger Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900488980,Pret Sandwich Bistro Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Mañanero Diario - Turbo,CO900488961,Mañanero Diario Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Avocalia Turbo,CO900488273,Avocalia Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Helados San Jerónimo - Turbo,CO900488984,Helados San Jerónimo Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Local Cocina Consciente - Turbo,CO900489031,Local Cocina Consciente Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900488970,Ñamgucheria Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Cinnabon - Turbo,CO900488282,Cinnabon Arrecife - Turbo,Arrecife,,3000.0,3000.0
4/5/2026,Bogotá,Bottaniko - Turbo,CO900488274,Bottaniko Arrecife - Turbo,Arrecife,,3000.0,3000.0
11/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900488980,Pret Sandwich Bistro Arrecife - Turbo,Arrecife,10.35,3000,3000
11/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900488968,Numa Cocina Mediterranea Arrecife - Turbo,Arrecife,6.97,3000,3000
11/5/2026,Bogotá,Avocalia Turbo,CO900488273,Avocalia Arrecife - Turbo,Arrecife,6.37,3000,3000
11/5/2026,Bogotá,Brunch & Munch - Turbo,CO900488275,Brunch & Munch Arrecife - Turbo,Arrecife,4.86,3000,3000
11/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900488966,Mr Beast Burger Arrecife - Turbo,Arrecife,4.83,3000,3000
11/5/2026,Bogotá,Green House Fd - Turbo,CO900488845,Green House Arrecife - Turbo,Arrecife,3.47,3000,3000
11/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900488270,Alba Vegetarian Arrecife - Turbo,Arrecife,2.68,3000,3000
11/5/2026,Bogotá,Cacerola - Turbo,CO900473673,Cacerola - Colina - Turbo,Colina,8.38,2400,2400
11/5/2026,Cali,la Cuadra Desayunos Caseros - Turbo,CO900467501,La Cuadra Desayunos Santa Mónica - Turbo,Santa Mónica,7.92,2400,2400
11/5/2026,Cali,Selvatiko. - Turbo,CO900475114,Selvatiko. Santa Monica - Turbo,Santa Mónica,7.75,2400,1000
11/5/2026,Bucaramanga,Dembow - Turbo,CO900473642,Dembow - Cabecera - Turbo,Cabecera (Bga),7.63,2400,2400
11/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900409678,Mr Beast Chapinero - Turbo,Chapinero,7.49,2400,1000
11/5/2026,Bogotá,Dembow - Turbo,CO900476018,Dembow Chico - Turbo,Chicó,7.34,2400,2400
11/5/2026,Bogotá,Selvatiko. - Turbo,CO900476479,Selvatiko Chico - Turbo,Chicó,7.21,2400,1000
11/5/2026,Bogotá,Desayuno Mi Tierrita - Turbo,CO900476019,Desayuno Mi Tierrita Chico - Turbo,Chicó,7.19,2400,1000
11/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900477182,Mr Beast Chico - Turbo,Chicó,7.13,2400,2400
11/5/2026,Bogotá,Desayuno Mi Tierrita - Turbo,CO900464390,Desayuno Mi Tierrita Cl 109 - Turbo,Calle 109,6.88,2400,2400
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475281,The Breakfast Club Colina - Turbo,Colina,6.87,2400,1000
11/5/2026,Barranquilla,Desayuno Mi Tierrita - Turbo,CO900465156,Desayuno Mi Tierrita Barranquilla - Turbo,Barranquilla,6.73,2400,1000
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475286,The Breakfast Club Calle 93 - Turbo,Parque 93 / Castellana,6.67,2400,2400
11/5/2026,Bogotá,Dembow - Turbo,CO900473654,Dembow - Colina - Turbo,Colina,6.64,2400,2400
11/5/2026,Cali,Ñamgucheria Sandwiches - Turbo,CO900439224,Ñamguchería Santa Monica - Turbo,Santa Mónica,6.28,2400,2400
11/5/2026,Bogotá,Dembow - Turbo,CO900475131,Dembow Cl 109 - Turbo,Calle 109,6.16,2400,2400
11/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900464914,la Cuadra - Cl 109 - Turbo,Calle 109,5.93,2400,1000
11/5/2026,Bogotá,Brunch & Munch - Turbo,CO900465171,Brunch & Munch Cl 109 - Turbo,Calle 109,5.92,2400,2400
11/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900446320,Desayunos de la Abuela Chico - Turbo,Chicó,5.87,2400,2400
11/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900475371,Mr Beast Cl 109 - Turbo,Calle 109,5.86,2400,1000
11/5/2026,Cali,Cacerola - Turbo,CO900416209,Cacerola Cali - San Fernando - Turbo,San Fernando,5.81,2400,2400
11/5/2026,Bogotá,Brunch & Munch - Turbo,CO900420519,Brunch And Munch - Kennedy - Turbo,Kennedy,5.69,2400,2400
11/5/2026,Bucaramanga,Brunch & Munch - Turbo,CO900426741,Brunch & Munch Bucaramanga - Turbo,Cabecera (Bga),5.46,2400,2400
11/5/2026,Bogotá,Dembow - Turbo,CO900473649,Dembow - Calle 93 - Turbo,Parque 93 / Castellana,5.41,2400,2400
11/5/2026,Bucaramanga,Burrito Cantina - Turbo,CO900467384,Burrito Cantina Bucaramanga - Turbo,Cabecera (Bga),5.39,2400,2400
11/5/2026,Bucaramanga,Mr Beast Burger - Turbo,CO900428937,Mr Beast Bucaramanga - Turbo,Cabecera (Bga),5.35,2400,2400
11/5/2026,Bogotá,Burritos & Co - Turbo,CO900476014,Burritos & Co Chico - Turbo,Chicó,5.32,2400,2400
11/5/2026,Cali,Desayunos de la Abuela - Turbo,CO900446306,Desayunos de la Abuela San Fernando - Turbo,San Fernando,5.32,2400,2400
11/5/2026,Bucaramanga,The Breakfast Club - Turbo,CO900475208,The Breakfast Club Cabecera - Turbo,Cabecera (Bga),5.17,2400,2400
11/5/2026,Bogotá,Burrito Cantina - Turbo,CO900467381,Burrito Cantina Usaquén - Turbo,Usaquén,4.94,2400,2400
11/5/2026,Bogotá,Cinnabon - Turbo,CO900476080,Cinnabon Colina - Turbo,Colina,4.91,2400,2400
11/5/2026,Bogotá,Selvatiko. - Turbo,CO900465173,Selvatiko. 93 - Turbo,Parque 93 / Castellana,4.91,2400,2400
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475213,The Breakfast Club Chico - Turbo,Chicó,4.89,2400,2400
11/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900470908,La Cuadra Desayunos Caseros Kennedy - Turbo,Kennedy,4.84,2400,2400
11/5/2026,Cali,Burrito Cantina - Turbo,CO900467382,Burrito Cantina Santa Mónica (Cali Norte) - Turbo,Santa Mónica,4.83,2400,2400
11/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900464394,Pret Sandwich Bistro Cl 109 - Turbo,Calle 109,4.81,2400,1000
11/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472137,Honest Food Chapinero - Turbo,Chapinero,4.79,2400,2400
11/5/2026,Cali,Mr Beast Burger - Turbo,CO900405272,Mr Beast San Fernando - Turbo,San Fernando,4.79,2400,2400
11/5/2026,Bogotá,Bottaniko - Turbo,CO900464153,Bottaniko Cl 109 - Turbo,Calle 109,4.78,2400,2400
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475287,The Breakfast Club Villa Del Prado - Turbo,Villa del Prado,4.75,2400,2400
11/5/2026,Bogotá,Brunch & Munch - Turbo,CO900420483,Brunch & Munch - Chicó - Turbo,Chicó,4.68,2400,2400
11/5/2026,Barranquilla,Mr Beast Burger - Turbo,CO900405269,Mr Beast Barranquilla Norte - Turbo Urgencias Eps Sanitas 284,Barranquilla,4.56,2400,2400
11/5/2026,Cali,House Of Salads - Turbo,CO900445681,House Of Salad Santa Monica - Turbo,Santa Mónica,4.51,2400,2400
11/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900442051,Pret Sandwich Bistro Colina - Turbo,Colina,4.38,2400,2400
11/5/2026,Bogotá,Foodology Court - Turbo,CO900465145,Foodology Colina - Turbo Carrera 53 #137a-26,Colina,4.37,2400,2400
11/5/2026,Barranquilla,Ñamgucheria Sandwiches - Turbo,CO900439221,Ñamguchería Barranquilla Norte - Turbo,Barranquilla,4.36,2400,2400
11/5/2026,Bucaramanga,Cacerola - Turbo,CO900473672,Cacerola - Cabecera - Turbo,Cabecera (Bga),4.33,2400,2400
11/5/2026,Bucaramanga,Mañanero Diario - Turbo,CO900443504,Mañanero diario Bucaramanga - Turbo,Cabecera (Bga),4.33,3000,3000
11/5/2026,Bogotá,Avocalia Turbo,CO900420305,Avocalia - Colina - Turbo,Colina,4.32,2400,2400
11/5/2026,Cali,Desayunos de la Abuela - Turbo,CO900446316,Desayunos de la Abuela Santa Monica - Turbo,Santa Mónica,4.31,2400,2400
11/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900464913,Acpm Corrientazo Cl 109 - Turbo,Calle 109,4.28,2400,1000
11/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900463745,Honest Food Cl 109 - Turbo,Calle 109,4.28,2400,2400
11/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472142,Honest Food Colina - Turbo,Colina,4.26,2400,2400
11/5/2026,Cali,la Cuadra Desayunos Caseros - Turbo,CO900467495,La Cuadra Desayunos San Fernando - Turbo,San Fernando,4.26,3000,3000
11/5/2026,Bucaramanga,Sanduches el Jefe - Turbo,CO900427117,Sandwich El Jefe Bucaramanga - Turbo,Cabecera (Bga),4.25,2400,2400
11/5/2026,Bucaramanga,Desayunos de la Abuela - Turbo,CO900446313,Desayunos de la Abuela Cabecera - Turbo,Cabecera (Bga),4.16,2400,2400
11/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900476061,Cocina Mediterranea Andes - Turbo,Andes,4.13,2400,2400
11/5/2026,Cali,Señor Burrito. - Turbo,CO900467419,Señor Burrito San Fernando - Turbo,San Fernando,3.98,2400,2400
11/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900475346,Alba Vegetarian Chico - Turbo,Chicó,3.95,3000,3000
11/5/2026,Cali,Vicio - Turbo,CO900407402,Vicio Santa Mónica (Cali Norte) - Turbo,Santa Mónica,3.95,3000,3000
11/5/2026,Bogotá,Foodology Court - Turbo,CO900465138,Foodology Cl 109 - Turbo Cl. 109 #15-28,Calle 109,3.88,2400,2400
11/5/2026,Bogotá,House Of Salads - Turbo,CO900445676,House Of Salad Colina - Turbo,Colina,3.88,2400,2400
11/5/2026,Bogotá,Cinnabon - Turbo,CO900415448,Cinnabon Chicó - Turbo,Chicó,3.86,3000,3000
11/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900473561,Desayunos de la Abuela Andes - Turbo,Andes,3.81,2400,2400
11/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900420513,Sandwich el Jefe Kennedy - Turbo,Kennedy,3.77,3000,3000
11/5/2026,Bogotá,Cacerola - Turbo,CO900473674,Cacerola - Kennedy - Turbo,Kennedy,3.77,2400,2400
11/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900470917,Acpm Corrientazo Kennedy - Turbo,Kennedy,3.77,3000,3000
11/5/2026,Bogotá,Señor Burrito. - Turbo,CO900467426,Señor Burrito Chapinero - Turbo,Chapinero,3.74,2400,2400
11/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900446311,Desayunos de la Abuela Chapinero - Turbo,Chapinero,3.74,2400,2400
11/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900467493,La Cuadra Desayunos Caseros Usaquen - Turbo,Usaquén,3.72,2400,3000
11/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900419501,Sandwich el Jefe Villa Del Prado - Turbo Carrera 55  243,Villa del Prado,3.69,2400,2400
11/5/2026,Bogotá,Dembow - Turbo,CO900473656,Dembow - Usaquen - Turbo,Usaquén,3.69,2400,2400
11/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900473560,Desayunos de la Abuela Kennedy - Turbo,Kennedy,3.69,2400,2400
11/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900467511,Acpm Corrientazo Castellana - Turbo,Parque 93 / Castellana,3.69,2400,2400
11/5/2026,Cali,The Breakfast Club - Turbo,CO900475210,The Breakfast Club Santa Monica - Turbo,Santa Mónica,3.67,2400,2400
11/5/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900471212,Almuerzos D´la Casa - Colina - Turbo,Colina,3.64,2400,2400
11/5/2026,Bogotá,Dembow - Turbo,CO900473653,Dembow - Kennedy - Turbo,Kennedy,3.64,2400,3000
11/5/2026,Bogotá,Foodology Court - Turbo,CO900465148,Foodology 93 - Turbo Calle 93 #45a-16,Parque 93 / Castellana,3.63,2400,2400
11/5/2026,Medellín,la Cuadra Desayunos Caseros - Turbo,CO900470909,La Cuadra Desayunos Caseros Laureles - Turbo,Laureles,3.63,3000,3000
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475284,The Breakfast Club Chapinero - Turbo,Chapinero,3.62,2400,2400
11/5/2026,Cali,Burrito Cantina - Turbo,CO900467383,Burrito Cantina San Fernando - Turbo,San Fernando,3.59,2400,2400
11/5/2026,Bogotá,Brunch & Munch - Turbo,CO900409672,Brunch & Munch Chapinero - Turbo,Chapinero,3.58,2400,2400
11/5/2026,Medellín,Alba Vegetarian - Turbo,CO900443008,Alba Vegetarian - Laureles - Turbo,Laureles,3.58,3000,3000
11/5/2026,Barranquilla,Mañanero Diario - Turbo,CO900443503,Mañanero diario Barranquilla Norte - Turbo CHURNEADO,Barranquilla,3.57,2400,2400
11/5/2026,Cali,Acpm Corrientazo - Turbo,CO900467509,Acpm Corrientazo Santa Mónica (Cali Norte) - Turbo,Santa Mónica,3.56,2400,2400
11/5/2026,Bogotá,Señor Burrito. - Turbo,CO900467422,Señor Burrito Colina - Turbo,Colina,3.55,3000,3000
11/5/2026,Cali,The Breakfast Club - Turbo,CO900475288,The Breakfast Club San Fernando - Turbo,San Fernando,3.55,2400,1000
11/5/2026,Cali,Alba Vegetarian - Turbo,CO900443011,Alba Vegetarian - Santa Monica - Turbo,Santa Mónica,3.47,2400,2400
11/5/2026,Barranquilla,Sanduches el Jefe - Turbo,CO900419499,Sandwich el Jefe Barranquilla - Turbo Cra. 45  353,Barranquilla,3.45,2400,2400
11/5/2026,Cali,La Cuadra - Turbo,CO900416195,La Cuadra Santa Monica - Cali - Turbo,Santa Mónica,3.44,3000,3000
11/5/2026,Cali,Sanduches el Jefe - Turbo,CO900419506,Sandwich El Jefe San Fernando - Turbo,San Fernando,3.42,3000,3000
11/5/2026,Medellín,Dembow - Turbo,CO900473643,Dembow - Laureles - Turbo,Laureles,3.41,3000,3000
11/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900475345,Alba Vegetarian Cl 109 - Turbo,Calle 109,3.38,2400,2400
11/5/2026,Bogotá,Burritos & Co - Turbo,CO900464311,Burritos & Co Cl 109 - Turbo,Calle 109,3.36,2400,2400
11/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900443017,Alba Vegetarian - Calle 93 - Turbo,Parque 93 / Castellana,3.36,3000,3000
11/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475207,The Breakfast Club Kennedy - Turbo,Kennedy,3.29,2400,2400
11/5/2026,Bogotá,House Of Salads - Turbo,CO900445607,House Of Salad Calle 93 - Turbo,Parque 93 / Castellana,3.28,2400,2400
11/5/2026,Bogotá,Burrito Cantina - Turbo,CO900465172,Burrito Cantina Cl 109 - Turbo,Calle 109,3.28,2400,2400
11/5/2026,Cali,Green House Fd - Turbo,CO900438444,Green House San Fernando - Turbo,San Fernando,3.28,2400,2400
11/5/2026,Barranquilla,The Breakfast Club - Turbo,CO900475211,The Breakfast Club Barranquilla - Turbo,Barranquilla,3.27,2400,3000
11/5/2026,Bogotá,Dembow - Turbo,CO900473651,Dembow - Villa Del Prado - Turbo,Villa del Prado,3.26,2400,2400
11/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900473584,Ñamguchería Andes - Turbo,Andes,3.25,2400,2400
11/5/2026,Bogotá,Local Cocina Consciente - Turbo,CO900477107,Local - Cocina Consciente Calle 93 - Turbo,Parque 93 / Castellana,3.25,2400,2400
11/5/2026,Bogotá,Cacerola - Turbo,CO900416214,Cacerola Castellana - Turbo,Parque 93 / Castellana,3.25,2400,2400
11/5/2026,Cali,Honest Food Fdl - Turbo,CO900472144,Honest Food Santa Monica - Turbo,Santa Mónica,3.25,2400,2400
11/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900416177,Pret Sandwich Bistro Villa del Prado - Turbo,Villa del Prado,3.21,3000,3000
11/5/2026,Cali,Monteverde - Turbo,CO900450772,Monteverde San Fernando - Turbo,San Fernando,3.18,2400,2400
11/5/2026,Cali,Almuerzos D´la Casa - Turbo,CO900471208,Almuerzos D´la Casa - Santa Monica - Turbo,Santa Mónica,3.18,3000,3000
11/5/2026,Cartagena,Brunch & Munch - Turbo,CO900481032,Brunch & Munch - Cartagena - Turbo,Cartagena,3.18,2400,2400
11/5/2026,Bogotá,Avocalia Turbo,CO900464312,Avocalia Cl 109 - Turbo,Calle 109,3.15,2400,2400
11/5/2026,Cali,Avocalia Turbo,CO900407400,Avocalia Santa Monica - Cali - Turbo,Santa Mónica,3.15,2400,2400
11/5/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900471206,Almuerzos D` la Casa - Villa del Prado - Turbo,Villa del Prado,21.26,2400,2400
11/5/2026,Bogotá,Green House Fd - Turbo,CO900438452,Green House Chapinero - Turbo,Chapinero,2.99,2400,2400
11/5/2026,Bogotá,La Cuadra - Turbo,CO900416198,La Cuadra - Villa del Prado - Turbo,Villa del Prado,2.97,2400,2400
11/5/2026,Bogotá,La Cuadra - Turbo,CO900416192,La Cuadra - Castellana - Turbo,Parque 93 / Castellana,2.97,2400,2400
11/5/2026,Bucaramanga,Honest Food Fdl - Turbo,CO900472134,Honest Food Cabecera - Turbo,Cabecera (Bga),2.96,3000,3000
11/5/2026,Bucaramanga,Cinnabon - Turbo,CO900426807,Cinnabon Bucaramanga - Turbo,Cabecera (Bga),2.95,3000,3000
11/5/2026,Cali,Avocalia Turbo,CO900405544,Avocalia Cali - San Fernando - Turbo,San Fernando,2.94,2400,2400
11/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900428938,Mr Beast Andes - Turbo,Andes,2.93,3000,3000
11/5/2026,Cali,Alba Vegetarian - Turbo,CO900443016,Alba Vegetarian - San Fernando - Turbo,San Fernando,2.93,2400,2400
11/5/2026,Cali,Cinnabon - Turbo,CO900405124,Cinnabon San Fernando - Turbo,San Fernando,2.91,3000,3000
11/5/2026,Medellín,Mr Beast Burger - Turbo,CO900405270,Mr Beast Laureles - Turbo,Laureles,2.89,3000,3000
11/5/2026,Cali,Foodology Court - Turbo,CO900465152,Foodology Santa Mónica Clo - Turbo Calle 34 Norte 2bn 33,Santa Mónica,2.88,2400,3000
11/5/2026,Bucaramanga,Señor Burrito. - Turbo,CO900467424,Señor Burrito Cabecera - Turbo,Cabecera (Bga),2.85,3000,3000
